391,"1300","LOGIST_1C","Приозерск/Сосново","00:00:00","",\N
392,"1650","LOGIST_1C","Пушкин/Павловск/Шушары","00:00:00","",\N
393,"1500","LOGIST_1C","Рощино","00:00:00","",\N
394,"1200","LOGIST_1C","Сосновый Бор/Ломоносов","00:00:00","",\N
395,"1250","LOGIST_1C","Тихвин/Бокситогорск/Пикалево","00:00:00","",\N
396,"А480","LOGIST_1C","Аква-6","00:00:00","",\N
397,"У564","LOGIST_1C","Улыбка Радуги (Всеволожск)","00:00:00","",\N
398,"У563","LOGIST_1C","Улыбка Радуги (Гатчина)","00:00:00","",\N
399,"У562","LOGIST_1C","Улыбка Радуги (Колпино)","00:00:00","",\N
400,"У530","LOGIST_1C","Улыбка Радуги (Купчино)","00:00:00","",\N
401,"У120","LOGIST_1C","Улыбка Радуги (Ломоносов)","00:00:00","",\N
402,"У520","LOGIST_1C","Улыбка Радуги (Невский)","00:00:00","",\N
403,"У565","LOGIST_1C","Улыбка Радуги (Павловск)","00:00:00","",\N
404,"У400","LOGIST_1C","Улыбка Радуги (Север)","00:00:00","",\N
405,"У535","LOGIST_1C","Улыбка Радуги (склады)","00:00:00","",\N
406,"У561","LOGIST_1C","Улыбка Радуги (СПб)","00:00:00","",\N
407,"У480","LOGIST_1C","Улыбка Радуги (Центр)","00:00:00","",\N
408,"У560","LOGIST_1C","Улыбка Радуги (Юго-Запад)","00:00:00","",\N
409,"0630","LOGIST_1C","Беломорск - Кемь (Сев.Карелия)","00:00:00","",\N
410,"0640","LOGIST_1C","Лоухи (Сев.Карелия)","00:00:00","",\N
411,"0620","LOGIST_1C","Олонец","00:00:00","",\N
412,"0600","LOGIST_1C","ПЕТРОЗАВОДСК","00:00:00","",\N
413,"0602","LOGIST_1C","Петрозаводск Общий","00:00:00","",\N
414,"0610","LOGIST_1C","Сегежа - Медвежьегорск (Сев.Карелия)","00:00:00","",\N
415,"0650","LOGIST_1C","Сортавала - Питкяранта","00:00:00","",\N
416,"0840","LOGIST_1C","Великие Луки1","00:00:00","",\N
417,"0820","LOGIST_1C","Плюсса","00:00:00","",\N
418,"0830","LOGIST_1C","Порхов","00:00:00","",\N
419,"0810","LOGIST_1C","Псков","00:00:00","",\N
420,"5500","LOGIST_1C","АРМАВИР","00:00:00","",\N
421,"0300","LOGIST_1C","АРХАНГЕЛЬСК","00:00:00","",\N
422,"0450","LOGIST_1C","ВЕЛЬСК","00:00:00","",\N
423,"0400","LOGIST_1C","ВОЛОГДА","00:00:00","",\N
424,"0070","LOGIST_1C","КИРОВ","00:00:00","",\N
425,"0350","LOGIST_1C","КОТЛАС","00:00:00","",\N
426,"5000","LOGIST_1C","КРАСНОДАР","00:00:00","",\N
427,"0100","LOGIST_1C","МУРМАНСК","00:00:00","",\N
428,"0795","LOGIST_1C","Новгород - Псков ОБЛАСТЬ","00:00:00","",\N
429,"0700","LOGIST_1C","НОВГОРОД ВЕЛИКИЙ","00:00:00","",\N
430,"5700","LOGIST_1C","НОВОРОССИЙСК","00:00:00","",\N
431,"5300","LOGIST_1C","РОСТОВ НА ДОНУ","00:00:00","",\N
432,"0050","LOGIST_1C","СЫКТЫВКАР","00:00:00","",\N
433,"0055","LOGIST_1C","УХТА","00:00:00","",\N
434,"3530","LOGIST_1C","Купчино","00:00:00","",\N
435,"3540","LOGIST_1C","Купчино1","00:00:00","",\N
436,"3500","LOGIST_1C","Невский","00:00:00","",\N
437,"3505","LOGIST_1C","Невский1","00:00:00","",\N
438,"3510","LOGIST_1C","Невский2","00:00:00","",\N
439,"3520","LOGIST_1C","Невский3","00:00:00","",\N
440,"3410","LOGIST_1C","Север - Выборгский","00:00:00","",\N
441,"3400","LOGIST_1C","Север - Гражданка","00:00:00","",\N
442,"3420","LOGIST_1C","Север - Комендантский","00:00:00","",\N
443,"3405","LOGIST_1C","Север - Полюстрово","00:00:00","",\N
444,"3430","LOGIST_1C","Север - Приморский","00:00:00","",\N
445,"3450","LOGIST_1C","Север - Центр","00:00:00","",\N
446,"3480","LOGIST_1C","Центр","00:00:00","",\N
447,"3470","LOGIST_1C","Центр - ВО","00:00:00","",\N
448,"3535","LOGIST_1C","Центр - Московкий","00:00:00","",\N
449,"3460","LOGIST_1C","Центр - ПС","00:00:00","",\N
450,"3555","LOGIST_1C","Центр - Юго-Запад","00:00:00","",\N
451,"3550","LOGIST_1C","Юго-Запад","00:00:00","",\N
452,"3560","LOGIST_1C","Юго-Запад1","00:00:00","",\N
453,"5260","LOGIST_1C","ЕВПАТОРИЯ","00:00:00","",\N
454,"5280","LOGIST_1C","СЕВАСТОПОЛЬ","00:00:00","",\N
455,"5290","LOGIST_1C","СЕВЕРНЫЙ КРЫМ","00:00:00","",\N
456,"5201","LOGIST_1C","СИМФЕРОПОЛЬ","00:00:00","",\N
457,"5250","LOGIST_1C","ФЕОДОСИЯ","00:00:00","",\N
458,"5270","LOGIST_1C","ЯЛТА","00:00:00","",\N
459,"0560","LOGIST_1C","ДАНИЛОВ (Череповец)","00:00:00","",\N
460,"Я201","LOGIST_1C","РЫБИНСК (Череповец)","00:00:00","",\N
461,"0500","LOGIST_1C","ЧЕРЕПОВЕЦ","00:00:00","",\N
462,"0502","LOGIST_1C","Череповец-общий","00:00:00","",\N
463,"3598","LOGIST_1C","СПб и Ленинградская область общий","00:00:00","",\N
464,"Д530","LOGIST_1C","ДОМОВОЙ (Купчино)","00:00:00","",\N
465,"Д510","LOGIST_1C","ДОМОВОЙ (Невский)","00:00:00","",\N
466,"Д400","LOGIST_1C","ДОМОВОЙ (Север)","00:00:00","",\N
467,"Д560","LOGIST_1C","ДОМОВОЙ (Юго-Запад)","00:00:00","",\N
468,"1645","LOGIST_1C","ЛЕНТА РЦ (ШУШАРЫ)","00:00:00","",\N
469,"3577","LOGIST_1C","ЛЕНТА, РУСЕЛЬ (НОЧЬ)","00:00:00","",\N
470,"М520","LOGIST_1C","МАКСИДОМ (Невский)","00:00:00","",\N
471,"М400","LOGIST_1C","МАКСИДОМ (Север)","00:00:00","",\N
472,"М480","LOGIST_1C","МАКСИДОМ (Центр)","00:00:00","",\N
473,"М560","LOGIST_1C","МАКСИДОМ (Юго-Запад)","00:00:00","",\N
474,"О120","LOGIST_1C","О'КЕЙ (Виллози, Ломоносовская обл.)","00:00:00","",\N
475,"О160","LOGIST_1C","О'КЕЙ (Колпино)","00:00:00","",\N
476,"О530","LOGIST_1C","О'КЕЙ (Купчино)","00:00:00","",\N
477,"О520","LOGIST_1C","О'КЕЙ (Невский)","00:00:00","",\N
478,"О400","LOGIST_1C","О'КЕЙ (Север)","00:00:00","",\N
479,"О560","LOGIST_1C","О'КЕЙ (Юго-Запад)","00:00:00","",\N
480,"О770","LOGIST_1C","О'КЕЙ РЕГИОНЫ через ТК","00:00:00","",\N
481,"П530","LOGIST_1C","ПРОДОПТТОРГ(Купчино)","00:00:00","",\N
482,"П400","LOGIST_1C","ПРОДОПТТОРГ(Север)","00:00:00","",\N
483,"П560","LOGIST_1C","ПРОДОПТТОРГ(юго-запад)","00:00:00","",\N
484,"3579","LOGIST_1C","РУСЕЛЬ","00:00:00","",\N
485,"3578","LOGIST_1C","РУСЕЛЬ (НОЧЬ)","00:00:00","",\N
486,"1850","LOGIST_1C","СТАРТ (МОСКВА)","00:00:00","",\N
487,"1654","LOGIST_1C","СТАРТ (О.Дундича)","00:00:00","",\N
488,"1653","LOGIST_1C","СТАРТ (Обуховской обороны)","00:00:00","",\N
489,"1657","LOGIST_1C","СТАРТ (Парнас)","00:00:00","",\N
490,"1655","LOGIST_1C","СТАРТ (ШУШАРЫ)","00:00:00","",\N
491,"А165","LOGIST_1C","АГРОТОРГ","00:00:00","",\N
492,"3572","LOGIST_1C","ВС - МАКСИДОМ","00:00:00","",\N
493,"3455","LOGIST_1C","ВС - ОКЕЙ","00:00:00","",\N
494,"1375","LOGIST_1C","ПРИЗМА, Кантри","00:00:00","",\N
495,"Ю400","LOGIST_1C","ЮЛМАРТ","00:00:00","",\N
496,"пл17","LOGIST_1C","Асбест, Рефтенский, Малышева","00:00:00","",\N
497,"пл16","LOGIST_1C","Белоярский, Заречный, Верхнее Дуброво","00:00:00","",\N
498,"пл08","LOGIST_1C","Богданович, Сухой Лог, Камышлов","00:00:00","",\N
499,"пл29","LOGIST_1C","Верхняя Пышма, Среднеуральск, Березовский, Новоберезовский, Садовый, Красный, Уралмаш, Эльмаш","00:00:00","",\N
500,"пл26","LOGIST_1C","ЖБИ, Пионерский","00:00:00","",\N
501,"пл06","LOGIST_1C","ЗЛАТОУСТ","00:00:00","",\N
502,"пл23","LOGIST_1C","Ирбит1","00:00:00","",\N
503,"пл33","LOGIST_1C","КАМЕНСК-УРАЛЬСКИЙ","00:00:00","",\N
504,"пл25","LOGIST_1C","КАЧКАНАР","00:00:00","",\N
505,"пл10","LOGIST_1C","Красноуфимск","00:00:00","",\N
506,"пл20","LOGIST_1C","КУРГАН","00:00:00","",\N
507,"пл13","LOGIST_1C","ЛЕСНОЙ","00:00:00","",\N
508,"пл05","LOGIST_1C","МАГНИТОГОРСК","00:00:00","",\N
509,"пл18","LOGIST_1C","МОСКВА","00:00:00","",\N
510,"пл24","LOGIST_1C","НИЖНЕВАРТОВСК","00:00:00","",\N
511,"пл15","LOGIST_1C","НИЖНИЙ ТАГИЛ","00:00:00","",\N
512,"пл03","LOGIST_1C","НИЖНИЙ ТАГИЛ (Север)","00:00:00","",\N
513,"Яд78","LOGIST_1C","Новосибирск - офис, самовывоз1","00:00:00","",\N
514,"пл07","LOGIST_1C","ОМСК","00:00:00","",\N
515,"пл04","LOGIST_1C","ОРЕНБУРГ","00:00:00","",\N
516,"пл32","LOGIST_1C","ОРСК","00:00:00","",\N
517,"пл19","LOGIST_1C","Первоуральск, Шаля, Динас, Новоуткинск","00:00:00","",\N
518,"пл11","LOGIST_1C","ПЕРМЬ","00:00:00","",\N
519,"пл09","LOGIST_1C","Полевской1","00:00:00","",\N
520,"пл14","LOGIST_1C","Ревда, Мариинск","00:00:00","",\N
521,"пл01","LOGIST_1C","САМОВЫВОЗ/доставка торговым представителем","00:00:00","",\N
522,"пл22","LOGIST_1C","СУРГУТ","00:00:00","",\N
523,"пл21","LOGIST_1C","ТЮМЕНЬ","00:00:00","",\N
524,"пл02","LOGIST_1C","УФА","00:00:00","",\N
525,"пл27","LOGIST_1C","Химмаш, Уктус, Вторчермет, Арамиль, Кашино, Сысерть, Двуреченск, Юго-Западный","00:00:00","",\N
526,"пл28","LOGIST_1C","Центр, Виз, Сортировка","00:00:00","",\N
527,"пл12","LOGIST_1C","ЧЕЛЯБИНСК","00:00:00","",\N
528,"пл34","LOGIST_1C","ШАДРИНСК","00:00:00","",\N
529,"Яд76","LOGIST_1C","7","00:00:00","",\N
530,"Яд41","LOGIST_1C","Вспомогательный","00:00:00","",\N
531,"ип01","LOGIST_1C","Излишки и пересорты","00:00:00","",\N
532,"0896","LOGIST_1C","Клиенты ТЭК","00:00:00","",\N
533,"Яд40","LOGIST_1C","Корректировка","00:00:00","",\N
534,"ип20","LOGIST_1C","Не везти до особого распоряжения","00:00:00","",\N
535,"0000","LOGIST_1C","Не работаем/Неизвестные/Непонятные","00:00:00","",\N
536,"0003","LOGIST_1C","ПЕРЕМЕЩЕНИЕ","00:00:00","",\N
537,"вася","LOGIST_1C","прогнать без отгрузки","00:00:00","",\N
538,"Яа32","LOGIST_1C","Расформированные","00:00:00","",\N
539,"0850","LOGIST_1C","РЕГИОНЫ","00:00:00","",\N
540,"0001","LOGIST_1C","САМОВЫВОЗ/доставка торговым представителем1","00:00:00","",\N
541,"0812","LOGIST_1C","Самовывоз/Доставка ТП (АЛЬФА_НЕВА)","00:00:00","",\N
542,"0096","LOGIST_1C","Самовывоз/Доставка ТП (ЕКТ)","00:00:00","",\N
543,"0066","LOGIST_1C","Самовывоз/Доставка ТП (РЕВДА)","00:00:00","",\N
544,"0900","LOGIST_1C","ч/зТранспортную компанию","00:00:00","",\N
